,FileNames,Label_FileNames,Label,Total_Organoids,Image
984,0987_resize.jpg,0987_resize.txt,"[[0.       0.503906 0.328125 0.085938 0.210938]
 [0.       0.623047 0.277344 0.136719 0.140625]
 [0.       0.828125 0.25     0.148438 0.140625]
 [0.       0.748047 0.558594 0.175781 0.226562]
 [0.       0.748047 0.789062 0.175781 0.179688]
 [0.       0.257812 0.785156 0.195312 0.148438]
 [0.       0.123047 0.599609 0.074219 0.113281]
 [0.       0.09375  0.15625  0.125    0.179688]]",8,"[[[167 167 167]
  [163 163 163]
  [156 156 156]
  ...
  [156 156 156]
  [148 148 148]
  [169 169 169]]

 [[169 169 169]
  [156 156 156]
  [160 160 160]
  ...
  [175 175 175]
  [174 174 174]
  [165 165 165]]

 [[157 157 157]
  [161 161 161]
  [167 167 167]
  ...
  [196 196 196]
  [191 191 191]
  [174 174 174]]

 ...

 [[123 123 123]
  [132 132 132]
  [129 129 129]
  ...
  [189 189 189]
  [181 181 181]
  [179 179 179]]

 [[121 121 121]
  [121 121 121]
  [131 131 131]
  ...
  [184 184 184]
  [184 184 184]
  [188 188 188]]

 [[124 124 124]
  [116 116 116]
  [127 127 127]
  ...
  [185 185 185]
  [183 183 183]
  [184 184 184]]]"
985,0988_resize.jpg,0988_resize.txt,"[[0.       0.455078 0.119141 0.128906 0.183594]
 [0.       0.779297 0.246094 0.113281 0.148438]
 [0.       0.658203 0.064453 0.121094 0.121094]
 [0.       0.779297 0.796875 0.121094 0.171875]
 [0.       0.537109 0.755859 0.128906 0.160156]
 [0.       0.404297 0.630859 0.105469 0.128906]
 [0.       0.337891 0.835938 0.089844 0.109375]
 [0.       0.798828 0.419922 0.121094 0.191406]]",8,"[[[209 209 209]
  [211 211 211]
  [219 219 219]
  ...
  [203 203 203]
  [195 195 195]
  [199 199 199]]

 [[207 207 207]
  [212 212 212]
  [227 227 227]
  ...
  [201 201 201]
  [193 193 193]
  [203 203 203]]

 [[211 211 211]
  [196 196 196]
  [202 202 202]
  ...
  [200 200 200]
  [193 193 193]
  [197 197 197]]

 ...

 [[206 206 206]
  [250 250 250]
  [235 235 235]
  ...
  [124 124 124]
  [138 138 138]
  [132 132 132]]

 [[220 220 220]
  [242 242 242]
  [244 244 244]
  ...
  [125 125 125]
  [128 128 128]
  [125 125 125]]

 [[215 215 215]
  [226 226 226]
  [240 240 240]
  ...
  [120 120 120]
  [123 123 123]
  [122 122 122]]]"
986,0989_resize.jpg,0989_resize.txt,"[[0.       0.429688 0.390625 0.132812 0.171875]
 [0.       0.451172 0.566406 0.191406 0.1875  ]
 [0.       0.865234 0.408203 0.113281 0.152344]
 [0.       0.265625 0.185547 0.125    0.160156]]",4,"[[[166 166 166]
  [166 166 166]
  [164 164 164]
  ...
  [ 85  85  85]
  [ 86  86  86]
  [ 83  83  83]]

 [[165 165 165]
  [160 160 160]
  [162 162 162]
  ...
  [ 86  86  86]
  [ 89  89  89]
  [ 85  85  85]]

 [[168 168 168]
  [161 161 161]
  [161 161 161]
  ...
  [ 88  88  88]
  [ 91  91  91]
  [ 85  85  85]]

 ...

 [[192 192 192]
  [191 191 191]
  [192 192 192]
  ...
  [163 163 163]
  [152 152 152]
  [159 159 159]]

 [[191 191 191]
  [191 191 191]
  [187 187 187]
  ...
  [169 169 169]
  [175 175 175]
  [181 181 181]]

 [[190 190 190]
  [191 191 191]
  [187 187 187]
  ...
  [170 170 170]
  [172 172 172]
  [174 174 174]]]"
987,0990_resize.jpg,0990_resize.txt,"[[0.       0.337891 0.25     0.121094 0.15625 ]
 [0.       0.673828 0.400391 0.105469 0.105469]
 [0.       0.962891 0.123047 0.074219 0.183594]]",3,"[[[233 233 233]
  [234 234 234]
  [234 234 234]
  ...
  [112 112 112]
  [131 131 131]
  [162 162 162]]

 [[231 231 231]
  [233 233 233]
  [233 233 233]
  ...
  [122 122 122]
  [129 129 129]
  [156 156 156]]

 [[233 233 233]
  [233 233 233]
  [232 232 232]
  ...
  [147 147 147]
  [130 130 130]
  [108 108 108]]

 ...

 [[145 145 145]
  [173 173 173]
  [147 147 147]
  ...
  [234 234 234]
  [220 220 220]
  [177 177 177]]

 [[140 140 140]
  [122 122 122]
  [120 120 120]
  ...
  [202 202 202]
  [164 164 164]
  [156 156 156]]

 [[148 148 148]
  [120 120 120]
  [130 130 130]
  ...
  [154 154 154]
  [166 166 166]
  [167 167 167]]]"
988,0991_resize.jpg,0991_resize.txt,"[[0.       0.753906 0.361328 0.125    0.121094]
 [0.       0.4375   0.126953 0.117188 0.144531]
 [0.       0.390625 0.300781 0.101562 0.1875  ]
 [0.       0.410156 0.527344 0.117188 0.195312]
 [0.       0.640625 0.765625 0.132812 0.171875]
 [0.       0.167969 0.496094 0.257812 0.234375]]",6,"[[[194 194 194]
  [193 193 193]
  [193 193 193]
  ...
  [195 195 195]
  [196 196 196]
  [188 188 188]]

 [[190 190 190]
  [192 192 192]
  [195 195 195]
  ...
  [190 190 190]
  [192 192 192]
  [189 189 189]]

 [[192 192 192]
  [194 194 194]
  [195 195 195]
  ...
  [185 185 185]
  [195 195 195]
  [190 190 190]]

 ...

 [[157 157 157]
  [162 162 162]
  [139 139 139]
  ...
  [192 192 192]
  [180 180 180]
  [178 178 178]]

 [[162 162 162]
  [163 163 163]
  [132 132 132]
  ...
  [198 198 198]
  [196 196 196]
  [193 193 193]]

 [[156 156 156]
  [150 150 150]
  [128 128 128]
  ...
  [198 198 198]
  [193 193 193]
  [186 186 186]]]"
989,0992_resize.jpg,0992_resize.txt,"[[0.       0.710938 0.53125  0.070312 0.109375]
 [0.       0.736328 0.433594 0.082031 0.101562]]",2,"[[[187 187 187]
  [175 175 175]
  [170 170 170]
  ...
  [206 206 206]
  [199 199 199]
  [143 143 143]]

 [[187 187 187]
  [208 208 208]
  [195 195 195]
  ...
  [201 201 201]
  [188 188 188]
  [124 124 124]]

 [[182 182 182]
  [221 221 221]
  [232 232 232]
  ...
  [204 204 204]
  [229 229 229]
  [189 189 189]]

 ...

 [[195 195 195]
  [199 199 199]
  [185 185 185]
  ...
  [189 189 189]
  [191 191 191]
  [182 182 182]]

 [[198 198 198]
  [196 196 196]
  [163 163 163]
  ...
  [190 190 190]
  [175 175 175]
  [174 174 174]]

 [[189 189 189]
  [192 192 192]
  [141 141 141]
  ...
  [199 199 199]
  [184 184 184]
  [204 204 204]]]"
990,0993_resize.jpg,0993_resize.txt,"[[0.       0.089844 0.357422 0.09375  0.199219]
 [0.       0.166016 0.488281 0.089844 0.125   ]
 [0.       0.085938 0.677734 0.109375 0.191406]
 [0.       0.644531 0.421875 0.101562 0.203125]
 [0.       0.816406 0.291016 0.117188 0.136719]
 [0.       0.921875 0.533203 0.125    0.152344]
 [0.       0.859375 0.623047 0.148438 0.121094]
 [0.       0.886719 0.794922 0.203125 0.191406]]",8,"[[[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [106 106 106]
  [ 59  59  59]
  [ 38  38  38]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [106 106 106]
  [ 76  76  76]
  [ 43  43  43]]

 [[254 254 254]
  [254 254 254]
  [255 255 255]
  ...
  [ 89  89  89]
  [ 97  97  97]
  [ 54  54  54]]

 ...

 [[254 254 254]
  [231 231 231]
  [247 247 247]
  ...
  [228 228 228]
  [216 216 216]
  [211 211 211]]

 [[254 254 254]
  [248 248 248]
  [249 249 249]
  ...
  [207 207 207]
  [219 219 219]
  [200 200 200]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [207 207 207]
  [209 209 209]
  [196 196 196]]]"
991,0994_resize.jpg,0994_resize.txt,"[[0.       0.443359 0.248047 0.175781 0.160156]
 [0.       0.482422 0.414062 0.097656 0.109375]
 [0.       0.763672 0.654297 0.128906 0.175781]
 [0.       0.371094 0.636719 0.085938 0.148438]
 [0.       0.255859 0.712891 0.144531 0.128906]
 [0.       0.652344 0.900391 0.117188 0.183594]
 [0.       0.923828 0.720703 0.152344 0.199219]
 [0.       0.054688 0.421875 0.101562 0.210938]
 [0.       0.083984 0.855469 0.144531 0.25    ]
 [0.       0.683594 0.28125  0.132812 0.195312]
 [0.       0.513672 0.537109 0.136719 0.105469]
 [0.       0.859375 0.894531 0.09375  0.09375 ]
 [0.       0.486328 0.673828 0.105469 0.144531]]",13,"[[[ 18  18  18]
  [ 18  18  18]
  [ 19  19  19]
  ...
  [ 27  27  27]
  [ 28  28  28]
  [ 29  29  29]]

 [[ 19  19  19]
  [ 19  19  19]
  [ 18  18  18]
  ...
  [ 23  23  23]
  [ 24  24  24]
  [ 26  26  26]]

 [[ 20  20  20]
  [ 20  20  20]
  [ 21  21  21]
  ...
  [ 21  21  21]
  [ 22  22  22]
  [ 22  22  22]]

 ...

 [[205 205 205]
  [223 223 223]
  [209 209 209]
  ...
  [181 181 181]
  [191 191 191]
  [220 220 220]]

 [[250 250 250]
  [255 255 255]
  [247 247 247]
  ...
  [166 166 166]
  [204 204 204]
  [219 219 219]]

 [[239 239 239]
  [254 254 254]
  [255 255 255]
  ...
  [222 222 222]
  [227 227 227]
  [229 229 229]]]"
992,0995_resize.jpg,0995_resize.txt,"[[0.       0.353516 0.177734 0.214844 0.160156]
 [0.       0.544922 0.462891 0.160156 0.191406]
 [0.       0.308594 0.613281 0.15625  0.226562]
 [0.       0.425781 0.820312 0.125    0.171875]
 [0.       0.724609 0.644531 0.097656 0.15625 ]
 [0.       0.845703 0.560547 0.136719 0.191406]
 [0.       0.710938 0.960938 0.125    0.078125]
 [0.       0.572266 0.972656 0.144531 0.054688]]",8,"[[[135 135 135]
  [ 81  81  81]
  [ 74  74  74]
  ...
  [231 231 231]
  [241 241 241]
  [249 249 249]]

 [[140 140 140]
  [ 85  85  85]
  [130 130 130]
  ...
  [229 229 229]
  [249 249 249]
  [253 253 253]]

 [[151 151 151]
  [ 98  98  98]
  [196 196 196]
  ...
  [241 241 241]
  [253 253 253]
  [254 254 254]]

 ...

 [[248 248 248]
  [238 238 238]
  [239 239 239]
  ...
  [254 254 254]
  [254 254 254]
  [253 253 253]]

 [[249 249 249]
  [242 242 242]
  [239 239 239]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[234 234 234]
  [236 236 236]
  [239 239 239]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]]"
993,0996_resize.jpg,0996_resize.txt,"[[0.       0.210938 0.460938 0.1875   0.203125]
 [0.       0.554688 0.269531 0.109375 0.179688]
 [0.       0.814453 0.714844 0.113281 0.132812]]",3,"[[[125 125 125]
  [138 138 138]
  [134 134 134]
  ...
  [166 166 166]
  [142 142 142]
  [135 135 135]]

 [[142 142 142]
  [155 155 155]
  [152 152 152]
  ...
  [170 170 170]
  [167 167 167]
  [144 144 144]]

 [[161 161 161]
  [148 148 148]
  [184 184 184]
  ...
  [166 166 166]
  [183 183 183]
  [183 183 183]]

 ...

 [[198 198 198]
  [188 188 188]
  [167 167 167]
  ...
  [223 223 223]
  [221 221 221]
  [221 221 221]]

 [[186 186 186]
  [189 189 189]
  [181 181 181]
  ...
  [228 228 228]
  [245 245 245]
  [241 241 241]]

 [[203 203 203]
  [212 212 212]
  [220 220 220]
  ...
  [240 240 240]
  [227 227 227]
  [241 241 241]]]"
994,0997_resize.jpg,0997_resize.txt,[[0.       0.507812 0.472656 0.140625 0.1875  ]],1,"[[[145 145 145]
  [161 161 161]
  [169 169 169]
  ...
  [ 82  82  82]
  [ 87  87  87]
  [ 82  82  82]]

 [[153 153 153]
  [161 161 161]
  [161 161 161]
  ...
  [ 85  85  85]
  [ 85  85  85]
  [ 80  80  80]]

 [[152 152 152]
  [158 158 158]
  [161 161 161]
  ...
  [ 79  79  79]
  [ 80  80  80]
  [ 82  82  82]]

 ...

 [[181 181 181]
  [196 196 196]
  [192 192 192]
  ...
  [ 92  92  92]
  [ 90  90  90]
  [ 90  90  90]]

 [[176 176 176]
  [186 186 186]
  [193 193 193]
  ...
  [ 90  90  90]
  [ 90  90  90]
  [ 90  90  90]]

 [[169 169 169]
  [186 186 186]
  [189 189 189]
  ...
  [ 90  90  90]
  [ 90  90  90]
  [ 90  90  90]]]"
995,0998_resize.jpg,0998_resize.txt,[[0.       0.398438 0.494141 0.335938 0.433594]],1,"[[[103 103 103]
  [104 104 104]
  [105 105 105]
  ...
  [198 198 198]
  [201 201 201]
  [198 198 198]]

 [[103 103 103]
  [105 105 105]
  [105 105 105]
  ...
  [196 196 196]
  [200 200 200]
  [197 197 197]]

 [[105 105 105]
  [105 105 105]
  [105 105 105]
  ...
  [190 190 190]
  [193 193 193]
  [184 184 184]]

 ...

 [[127 127 127]
  [133 133 133]
  [127 127 127]
  ...
  [100 100 100]
  [126 126 126]
  [159 159 159]]

 [[129 129 129]
  [132 132 132]
  [123 123 123]
  ...
  [110 110 110]
  [136 136 136]
  [162 162 162]]

 [[122 122 122]
  [129 129 129]
  [123 123 123]
  ...
  [131 131 131]
  [138 138 138]
  [149 149 149]]]"
996,0999_resize.jpg,0999_resize.txt,"[[0.       0.287109 0.550781 0.292969 0.382812]
 [0.       0.78125  0.261719 0.1875   0.21875 ]]",2,"[[[ 84  84  84]
  [ 85  85  85]
  [ 85  85  85]
  ...
  [ 73  73  73]
  [ 73  73  73]
  [ 91  91  91]]

 [[ 84  84  84]
  [ 84  84  84]
  [ 86  86  86]
  ...
  [ 68  68  68]
  [ 80  80  80]
  [ 89  89  89]]

 [[ 83  83  83]
  [ 84  84  84]
  [ 87  87  87]
  ...
  [ 85  85  85]
  [ 86  86  86]
  [ 99  99  99]]

 ...

 [[116 116 116]
  [116 116 116]
  [115 115 115]
  ...
  [141 141 141]
  [140 140 140]
  [141 141 141]]

 [[114 114 114]
  [116 116 116]
  [116 116 116]
  ...
  [146 146 146]
  [146 146 146]
  [138 138 138]]

 [[111 111 111]
  [114 114 114]
  [115 115 115]
  ...
  [158 158 158]
  [147 147 147]
  [117 117 117]]]"
997,1000_resize.jpg,1000_resize.txt,"[[0.       0.128906 0.4375   0.085938 0.164062]
 [0.       0.240234 0.498047 0.105469 0.183594]
 [0.       0.314453 0.671875 0.113281 0.148438]
 [0.       0.771484 0.720703 0.152344 0.199219]
 [0.       0.837891 0.349609 0.136719 0.152344]
 [0.       0.957031 0.376953 0.085938 0.214844]]",6,"[[[227 227 227]
  [226 226 226]
  [227 227 227]
  ...
  [230 230 230]
  [224 224 224]
  [255 255 255]]

 [[189 189 189]
  [219 219 219]
  [225 225 225]
  ...
  [208 208 208]
  [224 224 224]
  [247 247 247]]

 [[164 164 164]
  [220 220 220]
  [224 224 224]
  ...
  [210 210 210]
  [220 220 220]
  [239 239 239]]

 ...

 [[172 172 172]
  [183 183 183]
  [181 181 181]
  ...
  [181 181 181]
  [148 148 148]
  [152 152 152]]

 [[186 186 186]
  [190 190 190]
  [185 185 185]
  ...
  [227 227 227]
  [240 240 240]
  [244 244 244]]

 [[187 187 187]
  [186 186 186]
  [193 193 193]
  ...
  [223 223 223]
  [239 239 239]
  [246 246 246]]]"
998,1001_resize.jpg,1001_resize.txt,"[[0.       0.443359 0.457031 0.152344 0.179688]
 [0.       0.287109 0.402344 0.144531 0.117188]
 [0.       0.283203 0.5625   0.121094 0.210938]
 [0.       0.351562 0.945312 0.09375  0.09375 ]
 [0.       0.701172 0.339844 0.128906 0.195312]]",5,"[[[169 169 169]
  [135 135 135]
  [149 149 149]
  ...
  [215 215 215]
  [197 197 197]
  [206 206 206]]

 [[173 173 173]
  [104 104 104]
  [132 132 132]
  ...
  [226 226 226]
  [210 210 210]
  [208 208 208]]

 [[168 168 168]
  [152 152 152]
  [169 169 169]
  ...
  [208 208 208]
  [198 198 198]
  [196 196 196]]

 ...

 [[199 199 199]
  [175 175 175]
  [188 188 188]
  ...
  [212 212 212]
  [210 210 210]
  [207 207 207]]

 [[185 185 185]
  [167 167 167]
  [194 194 194]
  ...
  [209 209 209]
  [207 207 207]
  [205 205 205]]

 [[164 164 164]
  [175 175 175]
  [205 205 205]
  ...
  [212 212 212]
  [210 210 210]
  [191 191 191]]]"
999,1002_resize.jpg,1002_resize.txt,"[[0.       0.330078 0.222656 0.128906 0.109375]
 [0.       0.083984 0.490234 0.160156 0.128906]
 [0.       0.412109 0.699219 0.238281 0.171875]
 [0.       0.505859 0.449219 0.105469 0.15625 ]
 [0.       0.800781 0.392578 0.171875 0.175781]
 [0.       0.744141 0.609375 0.121094 0.164062]
 [0.       0.945312 0.667969 0.078125 0.15625 ]
 [0.       0.710938 0.939453 0.15625  0.121094]
 [0.       0.25     0.958984 0.15625  0.082031]
 [0.       0.900391 0.205078 0.082031 0.113281]]",10,"[[[161 161 159]
  [156 156 154]
  [164 164 162]
  ...
  [190 190 188]
  [198 198 196]
  [200 200 198]]

 [[158 158 156]
  [160 160 158]
  [155 155 153]
  ...
  [185 185 183]
  [195 195 193]
  [192 192 190]]

 [[166 166 164]
  [160 160 158]
  [157 157 155]
  ...
  [185 185 183]
  [188 188 186]
  [198 198 196]]

 ...

 [[198 198 196]
  [196 196 194]
  [197 197 195]
  ...
  [201 201 199]
  [201 201 199]
  [210 210 208]]

 [[197 197 195]
  [198 198 196]
  [198 198 196]
  ...
  [205 205 203]
  [209 209 207]
  [209 209 207]]

 [[197 197 195]
  [198 198 196]
  [199 199 197]
  ...
  [207 207 205]
  [208 208 206]
  [211 211 209]]]"
1000,1003_resize.jpg,1003_resize.txt,"[[0.       0.746094 0.441406 0.15625  0.25    ]
 [0.       0.175781 0.396484 0.140625 0.199219]
 [0.       0.134766 0.714844 0.222656 0.265625]
 [0.       0.320312 0.708984 0.132812 0.167969]
 [0.       0.615234 0.652344 0.128906 0.179688]
 [0.       0.386719 0.474609 0.109375 0.207031]]",6,"[[[101 101 101]
  [163 163 163]
  [190 190 190]
  ...
  [106 106 106]
  [106 106 106]
  [106 106 106]]

 [[123 123 123]
  [184 184 184]
  [217 217 217]
  ...
  [108 108 108]
  [108 108 108]
  [108 108 108]]

 [[111 111 111]
  [161 161 161]
  [209 209 209]
  ...
  [111 111 111]
  [109 109 109]
  [107 107 107]]

 ...

 [[213 213 213]
  [215 215 215]
  [188 188 188]
  ...
  [ 80  80  80]
  [ 99  99  99]
  [132 132 132]]

 [[184 184 184]
  [170 170 170]
  [164 164 164]
  ...
  [140 140 140]
  [151 151 151]
  [139 139 139]]

 [[160 160 160]
  [167 167 167]
  [153 153 153]
  ...
  [161 161 161]
  [153 153 153]
  [156 156 156]]]"
1001,1004_resize.jpg,1004_resize.txt,[[0.       0.443359 0.632812 0.105469 0.125   ]],1,"[[[194 194 194]
  [197 197 197]
  [196 196 196]
  ...
  [205 205 205]
  [201 201 201]
  [200 200 200]]

 [[196 196 196]
  [199 199 199]
  [198 198 198]
  ...
  [205 205 205]
  [201 201 201]
  [201 201 201]]

 [[199 199 199]
  [200 200 200]
  [198 198 198]
  ...
  [205 205 205]
  [202 202 202]
  [203 203 203]]

 ...

 [[172 172 172]
  [188 188 188]
  [203 203 203]
  ...
  [180 180 180]
  [173 173 173]
  [174 174 174]]

 [[175 175 175]
  [202 202 202]
  [219 219 219]
  ...
  [160 160 160]
  [150 150 150]
  [165 165 165]]

 [[189 189 189]
  [203 203 203]
  [202 202 202]
  ...
  [160 160 160]
  [159 159 159]
  [159 159 159]]]"
1002,1005_resize.jpg,1005_resize.txt,[[0.       0.167969 0.744141 0.078125 0.097656]],1,"[[[202 202 202]
  [203 203 203]
  [203 203 203]
  ...
  [191 191 191]
  [184 184 184]
  [181 181 181]]

 [[203 203 203]
  [204 204 204]
  [204 204 204]
  ...
  [189 189 189]
  [190 190 190]
  [189 189 189]]

 [[206 206 206]
  [206 206 206]
  [206 206 206]
  ...
  [169 169 169]
  [182 182 182]
  [183 183 183]]

 ...

 [[194 194 194]
  [192 192 192]
  [195 195 195]
  ...
  [140 140 140]
  [119 119 119]
  [120 120 120]]

 [[193 193 193]
  [195 195 195]
  [189 189 189]
  ...
  [129 129 129]
  [114 114 114]
  [122 122 122]]

 [[195 195 195]
  [195 195 195]
  [188 188 188]
  ...
  [139 139 139]
  [138 138 138]
  [130 130 130]]]"
1003,1006_resize.jpg,1006_resize.txt,"[[0.       0.541016 0.625    0.097656 0.09375 ]
 [0.       0.193359 0.796875 0.066406 0.09375 ]
 [0.       0.953125 0.675781 0.085938 0.101562]]",3,"[[[158 158 158]
  [162 162 162]
  [153 153 153]
  ...
  [190 190 190]
  [162 162 162]
  [164 164 164]]

 [[157 157 157]
  [158 158 158]
  [147 147 147]
  ...
  [187 187 187]
  [162 162 162]
  [159 159 159]]

 [[143 143 143]
  [135 135 135]
  [145 145 145]
  ...
  [165 165 165]
  [134 134 134]
  [139 139 139]]

 ...

 [[200 200 200]
  [190 190 190]
  [179 179 179]
  ...
  [ 98  98  98]
  [138 138 138]
  [126 126 126]]

 [[198 198 198]
  [184 184 184]
  [180 180 180]
  ...
  [114 114 114]
  [144 144 144]
  [128 128 128]]

 [[199 199 199]
  [198 198 198]
  [178 178 178]
  ...
  [144 144 144]
  [131 131 131]
  [124 124 124]]]"
1004,1007_resize.jpg,1007_resize.txt,"[[0.       0.535156 0.470703 0.09375  0.175781]
 [0.       0.78125  0.65625  0.15625  0.164062]
 [0.       0.722656 0.746094 0.140625 0.140625]
 [0.       0.207031 0.214844 0.171875 0.21875 ]]",4,"[[[ 98  98  98]
  [101 101 101]
  [100 100 100]
  ...
  [152 152 152]
  [131 131 131]
  [118 118 118]]

 [[ 99  99  99]
  [103 103 103]
  [ 92  92  92]
  ...
  [162 162 162]
  [144 144 144]
  [111 111 111]]

 [[ 95  95  95]
  [107 107 107]
  [ 98  98  98]
  ...
  [158 158 158]
  [138 138 138]
  [ 94  94  94]]

 ...

 [[160 160 160]
  [176 176 176]
  [185 185 185]
  ...
  [ 79  79  79]
  [118 118 118]
  [120 120 120]]

 [[157 157 157]
  [166 166 166]
  [179 179 179]
  ...
  [117 117 117]
  [112 112 112]
  [ 95  95  95]]

 [[154 154 154]
  [161 161 161]
  [171 171 171]
  ...
  [121 121 121]
  [117 117 117]
  [108 108 108]]]"
1005,1008_resize.jpg,1008_resize.txt,"[[0.       0.275391 0.203125 0.121094 0.179688]
 [0.       0.464844 0.693359 0.15625  0.175781]
 [0.       0.882812 0.609375 0.195312 0.25    ]
 [0.       0.140625 0.818359 0.101562 0.152344]
 [0.       0.052734 0.585938 0.097656 0.25    ]]",5,"[[[205 205 205]
  [138 138 138]
  [139 139 139]
  ...
  [202 202 202]
  [181 181 181]
  [167 167 167]]

 [[177 177 177]
  [175 175 175]
  [191 191 191]
  ...
  [170 170 170]
  [139 139 139]
  [136 136 136]]

 [[195 195 195]
  [190 190 190]
  [213 213 213]
  ...
  [159 159 159]
  [165 165 165]
  [169 169 169]]

 ...

 [[214 214 214]
  [217 217 217]
  [219 219 219]
  ...
  [178 178 178]
  [164 164 164]
  [166 166 166]]

 [[217 217 217]
  [218 218 218]
  [213 213 213]
  ...
  [181 181 181]
  [175 175 175]
  [173 173 173]]

 [[208 208 208]
  [206 206 206]
  [213 213 213]
  ...
  [182 182 182]
  [181 181 181]
  [187 187 187]]]"
1006,1009_resize.jpg,1009_resize.txt,"[[0.       0.195312 0.525391 0.125    0.183594]
 [0.       0.917969 0.777344 0.117188 0.164062]
 [0.       0.552734 0.166016 0.105469 0.144531]
 [0.       0.910156 0.076172 0.101562 0.144531]
 [0.       0.628906 0.054688 0.125    0.101562]]",5,"[[[203 203 203]
  [189 189 189]
  [168 168 168]
  ...
  [136 136 136]
  [198 198 198]
  [230 230 230]]

 [[199 199 199]
  [193 193 193]
  [181 181 181]
  ...
  [149 149 149]
  [211 211 211]
  [234 234 234]]

 [[183 183 183]
  [190 190 190]
  [186 186 186]
  ...
  [178 178 178]
  [221 221 221]
  [223 223 223]]

 ...

 [[117 117 117]
  [135 135 135]
  [135 135 135]
  ...
  [234 234 234]
  [217 217 217]
  [222 222 222]]

 [[134 134 134]
  [134 134 134]
  [125 125 125]
  ...
  [226 226 226]
  [219 219 219]
  [208 208 208]]

 [[136 136 136]
  [135 135 135]
  [125 125 125]
  ...
  [227 227 227]
  [229 229 229]
  [226 226 226]]]"
1007,1010_resize.jpg,1010_resize.txt,"[[0.       0.591797 0.802734 0.082031 0.121094]
 [0.       0.099609 0.705078 0.121094 0.136719]
 [0.       0.912109 0.943359 0.113281 0.113281]]",3,"[[[128 128 128]
  [146 146 146]
  [121 121 121]
  ...
  [158 158 158]
  [140 140 140]
  [123 123 123]]

 [[113 113 113]
  [117 117 117]
  [115 115 115]
  ...
  [145 145 145]
  [140 140 140]
  [123 123 123]]

 [[ 98  98  98]
  [ 93  93  93]
  [116 116 116]
  ...
  [148 148 148]
  [154 154 154]
  [146 146 146]]

 ...

 [[116 116 116]
  [112 112 112]
  [115 115 115]
  ...
  [119 119 119]
  [103 103 103]
  [105 105 105]]

 [[116 116 116]
  [113 113 113]
  [108 108 108]
  ...
  [ 91  91  91]
  [ 99  99  99]
  [103 103 103]]

 [[109 109 109]
  [ 99  99  99]
  [105 105 105]
  ...
  [ 82  82  82]
  [100 100 100]
  [112 112 112]]]"
1008,1011_resize.jpg,1011_resize.txt,"[[0.       0.238281 0.449219 0.109375 0.132812]
 [0.       0.503906 0.642578 0.078125 0.144531]
 [0.       0.699219 0.751953 0.070312 0.097656]]",3,"[[[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [201 201 201]
  [216 216 216]
  [229 229 229]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [214 214 214]
  [218 218 218]
  [225 225 225]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [209 209 209]
  [206 206 206]
  [222 222 222]]

 ...

 [[206 206 206]
  [215 215 215]
  [212 212 212]
  ...
  [251 251 251]
  [249 249 249]
  [251 251 251]]

 [[198 198 198]
  [206 206 206]
  [219 219 219]
  ...
  [253 253 253]
  [250 250 250]
  [254 254 254]]

 [[203 203 203]
  [204 204 204]
  [222 222 222]
  ...
  [253 253 253]
  [255 255 255]
  [254 254 254]]]"
1009,1012_resize.jpg,1012_resize.txt,"[[0.       0.742188 0.269531 0.1875   0.257812]
 [0.       0.373047 0.669922 0.121094 0.199219]]",2,"[[[148 148 148]
  [114 114 114]
  [109 109 109]
  ...
  [242 242 242]
  [244 244 244]
  [222 222 222]]

 [[157 157 157]
  [ 98  98  98]
  [ 89  89  89]
  ...
  [239 239 239]
  [247 247 247]
  [236 236 236]]

 [[149 149 149]
  [ 89  89  89]
  [ 90  90  90]
  ...
  [224 224 224]
  [232 232 232]
  [215 215 215]]

 ...

 [[163 163 163]
  [197 197 197]
  [186 186 186]
  ...
  [ 53  53  53]
  [ 63  63  63]
  [ 83  83  83]]

 [[189 189 189]
  [206 206 206]
  [190 190 190]
  ...
  [ 51  51  51]
  [ 55  55  55]
  [ 70  70  70]]

 [[181 181 181]
  [194 194 194]
  [174 174 174]
  ...
  [ 59  59  59]
  [ 72  72  72]
  [ 85  85  85]]]"
